Store,Day,Month,Year,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Day of the Week
9,14,5,2010," $ 492,792.80 ",0,70.53,2.854,213.85,6.384,5/14/2010,Fri
10,14,5,2010," $ 1,808,056.41 ",0,73.88,3.145,126.21,9.524,5/14/2010,Fri
11,14,5,2010," $ 1,266,796.13 ",0,77.64,2.854,213.62,7.343,5/14/2010,Fri
12,14,5,2010," $ 966,054.97 ",0,68.44,3.145,126.21,14.099,5/14/2010,Fri
13,14,5,2010," $ 1,890,273.44 ",0,50.15,2.962,126.21,8.107,5/14/2010,Fri
14,14,5,2010," $ 2,129,771.13 ",0,54.26,2.982,181.66,8.899,5/14/2010,Fri
15,14,5,2010," $ 594,385.20 ",0,47.13,3.112,132.15,8.185,5/14/2010,Fri
16,14,5,2010," $ 401,770.90 ",0,41.26,2.788,189.49,6.842,5/14/2010,Fri
17,14,5,2010," $ 813,756.09 ",0,47.28,2.962,126.21,6.635,5/14/2010,Fri
18,14,5,2010," $ 1,092,616.49 ",0,49.9,2.983,132.15,9.269,5/14/2010,Fri
19,14,5,2010," $ 1,437,319.45 ",0,46.53,3.112,132.15,8.185,5/14/2010,Fri
20,14,5,2010," $ 2,033,211.62 ",0,55.91,2.982,203.61,7.856,5/14/2010,Fri
21,14,5,2010," $ 723,559.88 ",0,73.08,2.854,210.00,8.2,5/14/2010,Fri
22,14,5,2010," $ 973,585.33 ",0,50.99,2.983,136.01,8.348,5/14/2010,Fri
23,14,5,2010," $ 1,303,055.09 ",0,45.33,2.983,132.15,5.435,5/14/2010,Fri
24,14,5,2010," $ 1,346,783.35 ",0,51.31,3.112,132.15,8.211,5/14/2010,Fri
25,14,5,2010," $ 698,073.95 ",0,50.27,2.982,203.61,7.856,5/14/2010,Fri
26,14,5,2010," $ 972,663.59 ",0,39.08,2.983,132.15,8.512,5/14/2010,Fri
27,14,5,2010," $ 1,842,465.78 ",0,53.82,3.112,136.01,8.058,5/14/2010,Fri
28,14,5,2010," $ 1,245,898.73 ",0,68.44,3.145,126.21,14.099,5/14/2010,Fri
29,14,5,2010," $ 518,940.88 ",0,50.99,2.983,132.15,10.16,5/14/2010,Fri
30,14,5,2010," $ 461,868.09 ",0,73.08,2.854,210.00,8.2,5/14/2010,Fri
31,14,5,2010," $ 1,287,288.59 ",0,73.08,2.854,210.00,8.2,5/14/2010,Fri
32,14,5,2010," $ 1,079,314.52 ",0,46.42,2.788,189.49,8.963,5/14/2010,Fri
33,14,5,2010," $ 331,173.51 ",0,76.8,3.145,126.21,9.849,5/14/2010,Fri
34,14,5,2010," $ 933,924.44 ",0,60.74,2.845,126.21,9.593,5/14/2010,Fri
35,14,5,2010," $ 1,104,277.57 ",0,53.82,2.982,136.01,9.051,5/14/2010,Fri
36,14,5,2010," $ 476,733.74 ",0,77.53,2.805,209.12,8.464,5/14/2010,Fri
37,14,5,2010," $ 505,196.08 ",0,77.53,2.854,209.12,8.464,5/14/2010,Fri
38,14,5,2010," $ 346,174.30 ",0,68.44,3.145,126.21,14.099,5/14/2010,Fri
39,14,5,2010," $ 1,226,997.70 ",0,77.49,2.854,209.12,8.464,5/14/2010,Fri
40,14,5,2010," $ 907,262.47 ",0,45.5,2.983,132.15,5.435,5/14/2010,Fri
41,14,5,2010," $ 1,116,439.02 ",0,40.23,2.788,189.49,7.363,5/14/2010,Fri
42,14,5,2010," $ 564,345.55 ",0,73.88,3.145,126.21,9.524,5/14/2010,Fri
43,14,5,2010," $ 690,851.59 ",0,72.14,2.854,202.37,9.593,5/14/2010,Fri
44,14,5,2010," $ 286,515.92 ",0,50.15,2.962,126.21,7.972,5/14/2010,Fri
45,14,5,2010," $ 758,182.20 ",0,54.26,2.982,181.66,8.899,5/14/2010,Fri
1,14,9,2012," $ 1,517,428.87 ",0,74.97,3.717,222.58,6.908,9/14/2012,Fri
2,14,9,2012," $ 1,814,806.63 ",0,75.88,3.717,222.22,6.565,9/14/2012,Fri
3,14,9,2012," $ 407,589.16 ",0,78.36,3.717,226.11,6.334,9/14/2012,Fri
4,14,9,2012," $ 2,117,854.60 ",0,68.2,3.706,130.98,4.077,9/14/2012,Fri
5,14,9,2012," $ 299,800.67 ",0,76.65,3.717,223.17,5.603,9/14/2012,Fri
6,14,9,2012," $ 1,375,166.86 ",0,76.41,3.717,224.20,5.668,9/14/2012,Fri
7,14,9,2012," $ 541,120.20 ",0,53.66,3.659,198.13,7.872,9/14/2012,Fri
8,14,9,2012," $ 883,569.38 ",0,67.21,3.717,226.16,5.401,9/14/2012,Fri
9,14,9,2012," $ 523,427.35 ",0,73.55,3.717,226.36,5.277,9/14/2012,Fri
10,14,9,2012," $ 1,640,168.99 ",0,78.47,3.966,130.98,7.17,9/14/2012,Fri
11,14,9,2012," $ 1,267,675.05 ",0,79.61,3.717,226.11,6.334,9/14/2012,Fri
12,14,9,2012," $ 885,892.37 ",0,83.64,4.133,130.98,10.926,9/14/2012,Fri
13,14,9,2012," $ 1,919,917.03 ",0,68.55,3.749,130.98,5.765,9/14/2012,Fri
14,14,9,2012," $ 1,554,794.22 ",0,67.87,3.948,191.70,8.684,9/14/2012,Fri
15,14,9,2012," $ 527,509.76 ",0,65.44,4.088,138.57,8.193,9/14/2012,Fri
16,14,9,2012," $ 526,525.16 ",0,56.69,3.659,198.13,6.061,9/14/2012,Fri
17,14,9,2012," $ 1,071,040.22 ",0,59.64,3.749,130.98,5.936,9/14/2012,Fri
18,14,9,2012," $ 960,476.10 ",0,64.45,3.988,138.57,8.535,9/14/2012,Fri
19,14,9,2012," $ 1,370,653.41 ",0,65.08,4.088,138.57,8.193,9/14/2012,Fri
20,14,9,2012," $ 2,047,949.98 ",0,64.84,3.948,215.36,7.28,9/14/2012,Fri
21,14,9,2012," $ 628,494.63 ",0,76.1,3.717,222.22,6.565,9/14/2012,Fri
22,14,9,2012," $ 918,049.28 ",0,66.42,3.988,142.59,7.753,9/14/2012,Fri
23,14,9,2012," $ 1,279,041.64 ",0,61.37,3.988,138.57,4.156,9/14/2012,Fri
24,14,9,2012," $ 1,242,909.53 ",0,64.28,4.088,138.57,8.953,9/14/2012,Fri
25,14,9,2012," $ 657,241.63 ",0,60.9,3.948,215.36,7.28,9/14/2012,Fri
26,14,9,2012," $ 986,131.94 ",0,57.69,3.988,138.57,7.405,9/14/2012,Fri
27,14,9,2012," $ 1,519,604.50 ",0,68.72,4.088,142.59,8.239,9/14/2012,Fri
28,14,9,2012," $ 1,124,660.77 ",0,83.64,4.133,130.98,10.926,9/14/2012,Fri
29,14,9,2012," $ 475,127.18 ",0,66.42,3.988,138.57,9.419,9/14/2012,Fri
30,14,9,2012," $ 437,773.31 ",0,76.1,3.717,222.22,6.565,9/14/2012,Fri
31,14,9,2012," $ 1,327,705.44 ",0,76.1,3.717,222.22,6.565,9/14/2012,Fri
32,14,9,2012," $ 1,156,377.47 ",0,64.05,3.659,198.13,7.872,9/14/2012,Fri
33,14,9,2012," $ 277,417.53 ",0,83.4,3.966,130.98,7.147,9/14/2012,Fri
34,14,9,2012," $ 955,211.70 ",0,64.28,3.706,130.98,9.285,9/14/2012,Fri
35,14,9,2012," $ 821,568.64 ",0,68.72,3.948,142.59,8.839,9/14/2012,Fri
36,14,9,2012," $ 301,893.63 ",0,78.16,3.692,221.26,6.623,9/14/2012,Fri
37,14,9,2012," $ 514,651.74 ",0,78.16,3.717,221.26,6.623,9/14/2012,Fri
38,14,9,2012," $ 430,944.39 ",0,83.64,4.133,130.98,10.926,9/14/2012,Fri
39,14,9,2012," $ 1,447,614.08 ",0,76.71,3.717,221.26,6.623,9/14/2012,Fri
40,14,9,2012," $ 901,709.82 ",0,59.38,3.988,138.57,4.156,9/14/2012,Fri
41,14,9,2012," $ 1,306,644.25 ",0,59.39,3.659,198.13,6.432,9/14/2012,Fri
42,14,9,2012," $ 586,737.66 ",0,78.47,3.966,130.98,7.17,9/14/2012,Fri
43,14,9,2012," $ 625,196.94 ",0,73.03,3.717,213.93,9.285,9/14/2012,Fri
44,14,9,2012," $ 347,726.67 ",0,68.55,3.749,130.98,5.407,9/14/2012,Fri
45,14,9,2012," $ 702,238.27 ",0,67.87,3.948,191.70,8.684,9/14/2012,Fri
1,14,10,2011," $ 1,493,525.93 ",0,71.74,3.274,217.36,7.866,10/14/2011,Fri
2,14,10,2011," $ 1,743,882.19 ",0,71.67,3.274,217.00,7.441,10/14/2011,Fri
3,14,10,2011," $ 368,282.57 ",0,73.75,3.274,220.75,7.197,10/14/2011,Fri
4,14,10,2011," $ 2,074,548.85 ",0,63.75,3.283,129.77,5.143,10/14/2011,Fri
5,14,10,2011," $ 286,117.72 ",0,72.36,3.274,217.92,6.3,10/14/2011,Fri
6,14,10,2011," $ 1,386,520.99 ",0,71.24,3.274,218.91,6.551,10/14/2011,Fri
7,14,10,2011," $ 501,959.19 ",0,32.65,3.491,195.03,8.513,10/14/2011,Fri
8,14,10,2011," $ 863,188.26 ",0,61.74,3.274,220.80,6.123,10/14/2011,Fri
9,14,10,2011," $ 529,515.66 ",0,67.27,3.274,220.98,6.054,10/14/2011,Fri
10,14,10,2011," $ 1,704,753.02 ",0,70.27,3.698,129.77,7.874,10/14/2011,Fri
11,14,10,2011," $ 1,286,388.96 ",0,75.56,3.274,220.75,7.197,10/14/2011,Fri
12,14,10,2011," $ 927,600.01 ",0,67.31,3.805,129.77,12.89,10/14/2011,Fri
13,14,10,2011," $ 1,929,659.07 ",0,51.74,3.567,129.77,6.392,10/14/2011,Fri
14,14,10,2011," $ 1,890,870.75 ",0,63.82,3.541,187.69,8.523,10/14/2011,Fri
15,14,10,2011," $ 537,300.94 ",0,61.3,3.744,136.52,7.866,10/14/2011,Fri
16,14,10,2011," $ 498,241.06 ",0,39.97,3.491,195.03,6.232,10/14/2011,Fri
17,14,10,2011," $ 884,042.63 ",0,47.69,3.567,129.77,6.617,10/14/2011,Fri
18,14,10,2011," $ 953,533.95 ",0,60.26,3.583,136.52,8.471,10/14/2011,Fri
19,14,10,2011," $ 1,318,905.53 ",0,61.86,3.744,136.52,7.866,10/14/2011,Fri
20,14,10,2011," $ 2,010,107.68 ",0,62.54,3.541,210.40,7.082,10/14/2011,Fri
21,14,10,2011," $ 671,379.44 ",0,69.79,3.274,217.00,7.441,10/14/2011,Fri
22,14,10,2011," $ 944,337.32 ",0,62.63,3.583,140.48,7.706,10/14/2011,Fri
23,14,10,2011," $ 1,257,778.34 ",0,56.79,3.583,136.52,4.42,10/14/2011,Fri
24,14,10,2011," $ 1,333,315.03 ",0,60.21,3.744,136.52,8.454,10/14/2011,Fri
25,14,10,2011," $ 646,915.47 ",0,58.95,3.541,210.40,7.082,10/14/2011,Fri
26,14,10,2011," $ 987,886.08 ",0,53.91,3.583,136.52,7.598,10/14/2011,Fri
27,14,10,2011," $ 1,682,652.51 ",0,64.78,3.744,140.48,7.906,10/14/2011,Fri
28,14,10,2011," $ 1,220,984.94 ",0,67.31,3.805,129.77,12.89,10/14/2011,Fri
29,14,10,2011," $ 475,776.45 ",0,62.63,3.583,136.52,9.357,10/14/2011,Fri
30,14,10,2011," $ 410,711.99 ",0,69.79,3.274,217.00,7.441,10/14/2011,Fri
31,14,10,2011," $ 1,378,340.18 ",0,69.79,3.274,217.00,7.441,10/14/2011,Fri
32,14,10,2011," $ 1,175,420.26 ",0,50.15,3.491,195.03,8.513,10/14/2011,Fri
33,14,10,2011," $ 272,487.33 ",0,76.49,3.698,129.77,8.01,10/14/2011,Fri
34,14,10,2011," $ 911,788.79 ",0,54.72,3.283,129.77,10.148,10/14/2011,Fri
35,14,10,2011," $ 772,859.25 ",0,64.78,3.541,140.48,8.745,10/14/2011,Fri
36,14,10,2011," $ 342,076.99 ",0,74.16,3.234,216.09,7.716,10/14/2011,Fri
37,14,10,2011," $ 513,636.01 ",0,74.16,3.274,216.09,7.716,10/14/2011,Fri
38,14,10,2011," $ 400,430.78 ",0,67.31,3.805,129.77,12.89,10/14/2011,Fri
39,14,10,2011," $ 1,384,721.84 ",0,73.79,3.274,216.09,7.716,10/14/2011,Fri
40,14,10,2011," $ 936,751.68 ",0,53.9,3.583,136.52,4.42,10/14/2011,Fri
41,14,10,2011," $ 1,247,130.22 ",0,47.43,3.491,195.03,6.759,10/14/2011,Fri
42,14,10,2011," $ 613,531.11 ",0,70.27,3.698,129.77,7.874,10/14/2011,Fri
43,14,10,2011," $ 590,984.56 ",0,68.09,3.274,209.08,10.148,10/14/2011,Fri
44,14,10,2011," $ 293,031.78 ",0,51.74,3.567,129.77,6.078,10/14/2011,Fri
45,14,10,2011," $ 720,946.99 ",0,63.82,3.541,187.69,8.523,10/14/2011,Fri
1,15,4,2011," $ 1,559,889.00 ",0,71.27,3.743,215.29,7.682,4/15/2011,Fri
2,15,4,2011," $ 1,856,467.84 ",0,69.48,3.743,214.94,7.931,4/15/2011,Fri
3,15,4,2011," $ 366,250.69 ",0,75.88,3.743,218.68,7.574,4/15/2011,Fri
4,15,4,2011," $ 1,960,587.76 ",0,62.34,3.724,128.91,5.946,4/15/2011,Fri
5,15,4,2011," $ 307,913.58 ",0,72.02,3.743,215.86,6.489,4/15/2011,Fri
6,15,4,2011," $ 1,448,797.02 ",0,73.17,3.743,216.84,6.855,4/15/2011,Fri
7,15,4,2011," $ 423,380.14 ",0,27.79,3.611,192.42,8.595,4/15/2011,Fri
8,15,4,2011," $ 908,278.74 ",0,63.55,3.743,218.73,6.297,4/15/2011,Fri
9,15,4,2011," $ 528,420.28 ",0,71.9,3.743,218.91,6.38,4/15/2011,Fri
10,15,4,2011," $ 1,781,767.22 ",0,61.05,4.089,128.91,8.494,4/15/2011,Fri
11,15,4,2011," $ 1,312,905.80 ",0,76.64,3.743,218.68,7.574,4/15/2011,Fri
12,15,4,2011," $ 990,951.77 ",0,57.63,3.868,128.91,13.736,4/15/2011,Fri
13,15,4,2011," $ 1,950,994.04 ",0,41.72,3.616,128.91,7.193,4/15/2011,Fri
14,15,4,2011," $ 1,974,960.86 ",0,53.69,3.821,185.53,8.521,4/15/2011,Fri
15,15,4,2011," $ 607,691.36 ",0,48.63,3.981,134.28,7.658,4/15/2011,Fri
16,15,4,2011," $ 427,855.24 ",0,34.59,3.611,192.42,6.339,4/15/2011,Fri
17,15,4,2011," $ 825,283.43 ",0,39.98,3.616,128.91,6.774,4/15/2011,Fri
18,15,4,2011," $ 988,157.72 ",0,49.91,3.823,134.28,8.975,4/15/2011,Fri
19,15,4,2011," $ 1,392,093.04 ",0,48.67,3.981,134.28,7.658,4/15/2011,Fri
20,15,4,2011," $ 2,057,406.33 ",0,55,3.821,208.32,7.287,4/15/2011,Fri
21,15,4,2011," $ 768,390.05 ",0,71.01,3.743,214.94,7.931,4/15/2011,Fri
22,15,4,2011," $ 1,008,557.04 ",0,48.88,3.823,138.16,8.252,4/15/2011,Fri
23,15,4,2011," $ 1,263,680.51 ",0,45.51,3.823,134.28,4.781,4/15/2011,Fri
24,15,4,2011," $ 1,245,576.65 ",0,52.36,3.981,134.28,8.212,4/15/2011,Fri
25,15,4,2011," $ 674,562.45 ",0,51.43,3.821,208.32,7.287,4/15/2011,Fri
26,15,4,2011," $ 863,266.12 ",0,39.46,3.823,134.28,7.818,4/15/2011,Fri
27,15,4,2011," $ 1,727,175.61 ",0,52.24,3.981,138.16,7.725,4/15/2011,Fri
28,15,4,2011," $ 1,240,126.07 ",0,57.63,3.868,128.91,13.736,4/15/2011,Fri
29,15,4,2011," $ 518,245.97 ",0,48.88,3.823,134.28,9.966,4/15/2011,Fri
30,15,4,2011," $ 426,666.92 ",0,71.01,3.743,214.94,7.931,4/15/2011,Fri
31,15,4,2011," $ 1,408,464.08 ",0,71.01,3.743,214.94,7.931,4/15/2011,Fri
32,15,4,2011," $ 1,120,508.14 ",0,45.97,3.611,192.42,8.595,4/15/2011,Fri
33,15,4,2011," $ 275,749.56 ",0,64.64,4.089,128.91,8.687,4/15/2011,Fri
34,15,4,2011," $ 941,829.00 ",0,53.3,3.724,128.91,10.581,4/15/2011,Fri
35,15,4,2011," $ 795,157.20 ",0,52.24,3.821,138.16,8.512,4/15/2011,Fri
36,15,4,2011," $ 414,986.54 ",0,73.25,3.763,214.03,8.3,4/15/2011,Fri
37,15,4,2011," $ 543,775.87 ",0,73.25,3.743,214.03,8.3,4/15/2011,Fri
38,15,4,2011," $ 362,758.94 ",0,57.63,3.868,128.91,13.736,4/15/2011,Fri
39,15,4,2011," $ 1,348,031.55 ",0,73.19,3.743,214.03,8.3,4/15/2011,Fri
40,15,4,2011," $ 874,446.32 ",0,43.69,3.823,134.28,4.781,4/15/2011,Fri
41,15,4,2011," $ 1,192,982.07 ",0,39.94,3.611,192.42,6.934,4/15/2011,Fri
42,15,4,2011," $ 597,644.02 ",0,61.05,4.089,128.91,8.494,4/15/2011,Fri
43,15,4,2011," $ 635,758.03 ",0,65.01,3.743,207.10,10.581,4/15/2011,Fri
44,15,4,2011," $ 289,667.55 ",0,41.72,3.616,128.91,6.906,4/15/2011,Fri
45,15,4,2011," $ 765,270.02 ",0,53.69,3.821,185.53,8.521,4/15/2011,Fri
1,15,6,2012," $ 1,630,607.00 ",0,79.35,3.393,221.76,7.143,6/15/2012,Fri
2,15,6,2012," $ 1,962,924.30 ",0,80.56,3.393,221.40,6.891,6/15/2012,Fri
3,15,6,2012," $ 442,074.79 ",0,84.66,3.393,225.26,6.664,6/15/2012,Fri
4,15,6,2012," $ 2,234,190.93 ",0,80.94,3.372,130.83,4.308,6/15/2012,Fri
5,15,6,2012," $ 327,383.64 ",0,81.64,3.393,222.35,5.801,6/15/2012,Fri
6,15,6,2012," $ 1,642,247.48 ",0,82.1,3.393,223.37,5.964,6/15/2012,Fri
7,15,6,2012," $ 666,942.02 ",0,59.33,3.723,197.69,8.09,6/15/2012,Fri
8,15,6,2012," $ 916,918.70 ",0,77.14,3.393,225.31,5.679,6/15/2012,Fri
9,15,6,2012," $ 564,606.10 ",0,82.21,3.393,225.51,5.539,6/15/2012,Fri
10,15,6,2012," $ 1,811,562.88 ",0,88.58,4.144,130.83,7.382,6/15/2012,Fri
11,15,6,2012," $ 1,417,875.42 ",0,84.97,3.393,225.26,6.664,6/15/2012,Fri
12,15,6,2012," $ 1,019,555.51 ",0,85.94,4.144,130.83,11.627,6/15/2012,Fri
13,15,6,2012," $ 2,152,229.11 ",0,65.97,3.756,130.83,5.965,6/15/2012,Fri
14,15,6,2012," $ 1,905,733.68 ",0,71.93,3.62,191.03,8.567,6/15/2012,Fri
15,15,6,2012," $ 636,737.65 ",0,67.7,3.786,138.13,8.15,6/15/2012,Fri
16,15,6,2012," $ 570,045.79 ",0,65.36,3.723,197.69,6.169,6/15/2012,Fri
17,15,6,2012," $ 964,169.67 ",0,56.67,3.756,130.83,6.235,6/15/2012,Fri
18,15,6,2012," $ 1,057,425.83 ",0,66.58,3.683,138.13,8.304,6/15/2012,Fri
19,15,6,2012," $ 1,440,263.15 ",0,68.19,3.786,138.13,8.15,6/15/2012,Fri
20,15,6,2012," $ 2,165,160.29 ",0,71.51,3.62,214.57,7.139,6/15/2012,Fri
21,15,6,2012," $ 727,049.04 ",0,81.51,3.393,221.40,6.891,6/15/2012,Fri
22,15,6,2012," $ 1,061,219.19 ",0,66.56,3.683,142.13,7.671,6/15/2012,Fri
23,15,6,2012," $ 1,543,667.68 ",0,64.73,3.683,138.13,4.125,6/15/2012,Fri
24,15,6,2012," $ 1,364,445.98 ",0,68.28,3.786,138.13,8.983,6/15/2012,Fri
25,15,6,2012," $ 753,860.89 ",0,68.34,3.62,214.57,7.139,6/15/2012,Fri
26,15,6,2012," $ 1,029,248.22 ",0,57.84,3.683,138.13,7.489,6/15/2012,Fri
27,15,6,2012," $ 1,773,500.56 ",0,69.52,3.786,142.13,8.253,6/15/2012,Fri
28,15,6,2012," $ 1,229,760.97 ",0,85.94,4.144,130.83,11.627,6/15/2012,Fri
29,15,6,2012," $ 552,338.76 ",0,66.56,3.683,138.13,9.14,6/15/2012,Fri
30,15,6,2012," $ 438,523.24 ",0,81.51,3.393,221.40,6.891,6/15/2012,Fri
31,15,6,2012," $ 1,431,003.43 ",0,81.51,3.393,221.40,6.891,6/15/2012,Fri
32,15,6,2012," $ 1,234,759.54 ",0,70.91,3.723,197.69,8.09,6/15/2012,Fri
33,15,6,2012," $ 290,444.31 ",0,92.44,4.144,130.83,7.396,6/15/2012,Fri
34,15,6,2012," $ 982,345.51 ",0,76.48,3.372,130.83,9.575,6/15/2012,Fri
35,15,6,2012," $ 848,289.41 ",0,69.52,3.62,142.13,8.876,6/15/2012,Fri
36,15,6,2012," $ 333,146.88 ",0,82.15,3.407,220.45,6.989,6/15/2012,Fri
37,15,6,2012," $ 508,573.16 ",0,82.15,3.393,220.45,6.989,6/15/2012,Fri
38,15,6,2012," $ 430,222.07 ",0,85.94,4.144,130.83,11.627,6/15/2012,Fri
39,15,6,2012," $ 1,587,499.82 ",0,81.33,3.393,220.45,6.989,6/15/2012,Fri
40,15,6,2012," $ 977,950.28 ",0,63.39,3.683,138.13,4.125,6/15/2012,Fri
41,15,6,2012," $ 1,384,584.59 ",0,64.92,3.723,197.69,6.547,6/15/2012,Fri
42,15,6,2012," $ 606,309.13 ",0,88.58,4.144,130.83,7.382,6/15/2012,Fri
43,15,6,2012," $ 634,815.10 ",0,87.75,3.393,213.18,9.575,6/15/2012,Fri
44,15,6,2012," $ 338,400.82 ",0,65.97,3.756,130.83,5.621,6/15/2012,Fri
45,15,6,2012," $ 821,498.18 ",0,71.93,3.62,191.03,8.567,6/15/2012,Fri
1,15,7,2011," $ 1,455,119.97 ",0,88.54,3.575,215.36,7.962,7/15/2011,Fri
2,15,7,2011," $ 1,785,187.29 ",0,89.83,3.575,215.01,7.852,7/15/2011,Fri
3,15,7,2011," $ 373,454.33 ",0,87.14,3.575,218.73,7.567,7/15/2011,Fri
4,15,7,2011," $ 2,049,046.95 ",0,83.27,3.563,129.13,5.644,7/15/2011,Fri
5,15,7,2011," $ 283,248.62 ",0,88.64,3.575,215.93,6.529,7/15/2011,Fri
6,15,7,2011," $ 1,526,801.24 ",0,88.93,3.575,216.90,6.925,7/15/2011,Fri
7,15,7,2011," $ 642,748.21 ",0,54.37,3.532,193.31,8.622,7/15/2011,Fri
8,15,7,2011," $ 849,925.37 ",0,84.26,3.575,218.77,6.425,7/15/2011,Fri
9,15,7,2011," $ 512,834.04 ",0,90.45,3.575,218.96,6.404,7/15/2011,Fri
10,15,7,2011," $ 1,775,068.40 ",0,86.01,3.779,129.13,8.257,7/15/2011,Fri
11,15,7,2011," $ 1,266,546.73 ",0,88.3,3.575,218.73,7.567,7/15/2011,Fri
12,15,7,2011," $ 936,001.98 ",0,88.1,3.692,129.13,13.503,7/15/2011,Fri
13,15,7,2011," $ 1,956,813.31 ",0,75.59,3.553,129.13,6.877,7/15/2011,Fri
14,15,7,2011," $ 1,953,544.76 ",0,78.47,3.76,186.14,8.625,7/15/2011,Fri
15,15,7,2011," $ 624,114.56 ",0,73.34,3.915,135.78,7.806,7/15/2011,Fri
16,15,7,2011," $ 586,841.77 ",0,65.16,3.532,193.31,6.338,7/15/2011,Fri
17,15,7,2011," $ 902,727.76 ",0,67.93,3.553,129.13,6.745,7/15/2011,Fri
18,15,7,2011," $ 974,916.13 ",0,74.36,3.827,135.78,8.89,7/15/2011,Fri
19,15,7,2011," $ 1,391,580.41 ",0,73.7,3.915,135.78,7.806,7/15/2011,Fri
20,15,7,2011," $ 2,039,875.75 ",0,74.88,3.76,208.53,7.274,7/15/2011,Fri
21,15,7,2011," $ 728,311.15 ",0,91.05,3.575,215.01,7.852,7/15/2011,Fri
22,15,7,2011," $ 961,953.57 ",0,75.2,3.827,139.70,8.023,7/15/2011,Fri
23,15,7,2011," $ 1,360,520.56 ",0,69.8,3.827,135.78,4.584,7/15/2011,Fri
24,15,7,2011," $ 1,356,938.95 ",0,74.43,3.915,135.78,8.358,7/15/2011,Fri
25,15,7,2011," $ 680,510.23 ",0,72.67,3.76,208.53,7.274,7/15/2011,Fri
26,15,7,2011," $ 1,021,534.70 ",0,64.43,3.827,135.78,7.767,7/15/2011,Fri
27,15,7,2011," $ 1,762,155.79 ",0,77.83,3.915,139.70,7.85,7/15/2011,Fri
28,15,7,2011," $ 1,197,373.13 ",0,88.1,3.692,129.13,13.503,7/15/2011,Fri
29,15,7,2011," $ 505,246.15 ",0,75.2,3.827,135.78,9.863,7/15/2011,Fri
30,15,7,2011," $ 420,515.63 ",0,91.05,3.575,215.01,7.852,7/15/2011,Fri
31,15,7,2011," $ 1,415,473.91 ",0,91.05,3.575,215.01,7.852,7/15/2011,Fri
32,15,7,2011," $ 1,144,254.26 ",0,70.55,3.532,193.31,8.622,7/15/2011,Fri
33,15,7,2011," $ 265,003.47 ",0,92.83,3.779,129.13,8.442,7/15/2011,Fri
34,15,7,2011," $ 903,882.96 ",0,78.09,3.563,129.13,10.641,7/15/2011,Fri
35,15,7,2011," $ 813,845.50 ",0,77.83,3.76,139.70,8.684,7/15/2011,Fri
36,15,7,2011," $ 385,631.48 ",0,85.63,3.55,214.11,8.177,7/15/2011,Fri
37,15,7,2011," $ 498,749.62 ",0,85.63,3.575,214.11,8.177,7/15/2011,Fri
38,15,7,2011," $ 367,181.71 ",0,88.1,3.692,129.13,13.503,7/15/2011,Fri
39,15,7,2011," $ 1,380,257.12 ",0,85.96,3.575,214.11,8.177,7/15/2011,Fri
40,15,7,2011," $ 953,252.14 ",0,68.9,3.827,135.78,4.584,7/15/2011,Fri
41,15,7,2011," $ 1,245,772.70 ",0,68.18,3.532,193.31,6.901,7/15/2011,Fri
42,15,7,2011," $ 591,703.82 ",0,86.01,3.779,129.13,8.257,7/15/2011,Fri
43,15,7,2011," $ 631,827.38 ",0,84.67,3.575,207.19,10.641,7/15/2011,Fri
44,15,7,2011," $ 289,201.21 ",0,75.59,3.553,129.13,6.56,7/15/2011,Fri
45,15,7,2011," $ 748,435.20 ",0,78.47,3.76,186.14,8.625,7/15/2011,Fri
1,15,10,2010," $ 1,459,409.10 ",0,67.18,2.72,211.81,7.838,10/15/2010,Fri
2,15,10,2010," $ 1,794,355.49 ",0,65.8,2.72,211.47,8.163,10/15/2010,Fri
3,15,10,2010," $ 345,584.39 ",0,69.71,2.72,215.13,7.564,10/15/2010,Fri
4,15,10,2010," $ 1,867,345.09 ",0,62.03,2.732,126.33,7.127,10/15/2010,Fri
5,15,10,2010," $ 280,681.20 ",0,68.11,2.72,212.37,6.768,10/15/2010,Fri
6,15,10,2010," $ 1,344,580.92 ",0,68.93,2.72,213.33,7.007,10/15/2010,Fri
7,15,10,2010," $ 463,370.48 ",0,35.86,2.762,190.86,9.137,10/15/2010,Fri
8,15,10,2010," $ 826,546.96 ",0,62.59,2.72,215.18,6.433,10/15/2010,Fri
9,15,10,2010," $ 454,769.68 ",0,67.36,2.72,215.36,6.56,10/15/2010,Fri
10,15,10,2010," $ 1,703,850.25 ",0,75.48,3.08,126.33,9.003,10/15/2010,Fri
11,15,10,2010," $ 1,175,003.67 ",0,71.46,2.72,215.13,7.564,10/15/2010,Fri
12,15,10,2010," $ 862,419.84 ",0,75,2.976,126.33,14.313,10/15/2010,Fri
13,15,10,2010," $ 1,851,431.06 ",0,54.12,2.845,126.33,7.795,10/15/2010,Fri
14,15,10,2010," $ 1,932,162.63 ",0,58.61,2.868,182.81,8.724,10/15/2010,Fri
15,15,10,2010," $ 577,011.26 ",0,49.96,2.999,132.76,8.067,10/15/2010,Fri
16,15,10,2010," $ 452,169.28 ",0,45,2.762,190.86,6.986,10/15/2010,Fri
17,15,10,2010," $ 838,297.32 ",0,47.35,2.845,126.33,6.885,10/15/2010,Fri
